Departure Date,Departure Time,Departure Airport Code,Arrival Airport Code,Departure City,Departure State,Departure Country,Arrival Date,Arrival Time,Arrival City,Arrival State,Arrival Country,Flight Duration,Overnight Flight,# Stops,Nonstop Flight,# Available Tickets,Booking Airline Code,Booking Airline Description,Operating Airline Code,Operating Airline Description,Operating Airline Flight #,Operating Airline Flight # Description,Aircraft Code,Aircraft Description,Cabin Class,Airline Points,Airline Taxes,Currency
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1060,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1060,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1190,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1190,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1190,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1190,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,785,Yes,No,Yes,206,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,785,Yes,No,Yes,206,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,785,Yes,No,Yes,206,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-05,19:05,ORD,ZRH,ORD,IL,US,2024-02-06,10:45,ZRH,,CH,1095,Yes,No,Yes,185,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-05,19:05,ORD,ZRH,ORD,IL,US,2024-02-06,10:45,ZRH,,CH,1095,Yes,No,Yes,185,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-05,19:05,ORD,ZRH,ORD,IL,US,2024-02-06,10:45,ZRH,,CH,1095,Yes,No,Yes,185,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Business,4429,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,960,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,960,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,960,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,900,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,900,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,900,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,1335,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,1335,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-05,16:10,ORD,FRA,ORD,IL,US,2024-02-06,07:25,FRA,,DE,1335,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,820,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,820,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,820,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,850,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,945,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,945,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,945,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,965,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,965,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,965,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,980,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,980,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,980,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1030,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1030,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1030,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,14:30,ORD,FRA,ORD,IL,US,2024-02-06,05:45,FRA,,DE,1030,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1045,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1045,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1045,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,905,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,905,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,16:05,ORD,LHR,ORD,IL,US,2024-02-06,05:55,LHR,,GB,905,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1090,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1090,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1090,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1125,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1125,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-05,18:35,ORD,FRA,ORD,IL,US,2024-02-06,09:55,FRA,,DE,1125,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1120,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1120,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1120,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1110,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1110,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1110,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-05,19:55,ORD,AMS,ORD,IL,US,2024-02-06,11:00,AMS,,NL,1110,Yes,No,Yes,284,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,,4106,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1155,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1155,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1155,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-05,17:55,ORD,LHR,ORD,IL,US,2024-02-06,07:55,LHR,,GB,1165,Yes,No,Yes,291,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Coach,3940,,
2024-02-05,17:55,ORD,LHR,ORD,IL,US,2024-02-06,07:55,LHR,,GB,1165,Yes,No,Yes,291,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-05,17:55,ORD,LHR,ORD,IL,US,2024-02-06,07:55,LHR,,GB,1165,Yes,No,Yes,291,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Business,3940,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1160,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1160,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1160,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1160,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,,4515,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1165,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1165,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1165,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1165,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1180,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1180,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-05,18:05,ORD,BRU,ORD,IL,US,2024-02-06,08:55,BRU,,BE,1180,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-05,18:00,ORD,MUC,ORD,IL,US,2024-02-06,09:35,MUC,,DE,1185,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
